item_code,type,product_group,name,list_eur,eur_fob,cbm_method,landed_thb_sea,landed_thb_air,retail_sgd_sea_computed,retail_sgd_air_computed,retail_sgd_firestore,retail_sgd_live_medusa,medusa_status,in_medusa,n_prices_live,price_state,known_tbc
M3-03B-06,3D,M-3D shapes,3D Half ball 50 cm for anchoring (1 pc) - capri blue,222.0,188.7,flat_uplift,13147.63,13147.63,841.38,841.38,841.38,841.38,published,True,4,live=sea-LCL,False
M3-03B-09,3D,M-3D shapes,3D Half ball 50 cm for anchoring (1 pc) - rose,222.0,188.7,flat_uplift,13147.63,13147.63,841.38,841.38,841.38,841.38,published,True,4,live=sea-LCL,False
M3-03B-12,3D,M-3D shapes,3D Half ball 50 cm for anchoring (1 pc) - pink,222.0,188.7,flat_uplift,13147.63,13147.63,841.38,841.38,841.38,841.38,published,True,4,live=sea-LCL,False
M3-03B-50UV,3D,M-3D shapes,3D Half ball 50 cm for anchoring (1 pc) -  UV colours,241.0,204.85,flat_uplift,14272.87,14272.87,913.39,913.39,913.39,913.39,published,True,4,live=sea-LCL,False
M3-03B-51UV,3D,M-3D shapes,3D Half ball 50 cm for anchoring (1 pc) - UV sky blue,241.0,204.85,flat_uplift,14272.87,14272.87,913.39,913.39,913.39,913.39,published,True,4,live=sea-LCL,False
M3-03B-52UV,3D,M-3D shapes,3D Half ball 50 cm for anchoring (1 pc) - UV yellow,241.0,204.85,flat_uplift,14272.87,14272.87,913.39,913.39,913.39,913.39,published,True,4,live=sea-LCL,False
M3-03B-53UV,3D,M-3D shapes,3D Half ball 50 cm for anchoring (1 pc) - UV may green,241.0,204.85,flat_uplift,14272.87,14272.87,913.39,913.39,913.39,913.39,published,True,4,live=sea-LCL,False
M3-03B-56UV,3D,M-3D shapes,3D Half ball 50 cm for anchoring (1 pc) - UV teal,241.0,204.85,flat_uplift,14272.87,14272.87,913.39,913.39,913.39,913.39,published,True,4,live=sea-LCL,False
M3-03B-57UV,3D,M-3D shapes,3D Half ball 50 cm for anchoring (1 pc) - UV rainbow blue,241.0,204.85,flat_uplift,14272.87,14272.87,913.39,913.39,913.39,913.39,published,True,4,live=sea-LCL,False
M3-03B-59UV,3D,M-3D shapes,3D Half ball 50 cm for anchoring (1 pc) - UV orange,241.0,204.85,flat_uplift,14272.87,14272.87,913.39,913.39,913.39,913.39,published,True,4,live=sea-LCL,False
M3-04A-20,3D,M-3D shapes,3D Soccer ball 75 cm,762.0,647.7,flat_uplift,40114.08,40114.08,2567.1,2567.1,2567.1,2567.1,published,True,4,live=sea-LCL,False
M3-04B-20,3D,M-3D shapes,3D Soccer ball 100 cm,1150.0,977.5,flat_uplift,60539.62,60539.62,3874.23,3874.23,3874.23,3874.23,published,True,4,live=sea-LCL,False
M3-05A-00,3D,M-3D shapes,3D Half ball 50 cm with graphics (1 pc) - standard colours,286.0,243.1,flat_uplift,16937.93,16937.93,1083.94,1083.94,1083.94,1083.94,published,True,4,live=sea-LCL,False
M3-05A-50UV,3D,M-3D shapes,3D Half ball 50 cm with Graphics - UV colours,312.0,265.2,flat_uplift,18477.75,18477.75,1182.48,1182.48,1182.48,1182.48,published,True,4,live=sea-LCL,False
M3-06A-70UV,3D,M-3D shapes,3D Half-sphere EARTH East,738.0,627.3,flat_uplift,38850.65,38850.65,2486.25,2486.25,2486.25,2486.25,published,True,4,live=sea-LCL,False
M3-06B-70UV,3D,M-3D shapes,3D Half-sphere EARTH West,738.0,627.3,flat_uplift,38850.65,38850.65,2486.25,2486.25,2486.25,2486.25,published,True,4,live=sea-LCL,False
M3-07A-00,3D,M-3D shapes,3D Half ball 75 cm (1 pc) - standard colours,499.0,424.15,flat_uplift,29552.55,29552.55,1891.22,1891.22,1891.22,1891.22,published,True,4,live=sea-LCL,False
M3-07A-01,3D,M-3D shapes,3D Half ball 75 cm - red,499.0,424.15,flat_uplift,29552.55,29552.55,1891.22,1891.22,1891.22,1891.22,published,True,4,live=sea-LCL,False
M3-07A-02,3D,M-3D shapes,3D Half ball 75 cm - beige,499.0,424.15,flat_uplift,29552.55,29552.55,1891.22,1891.22,1891.22,1891.22,published,True,4,live=sea-LCL,False
M3-07A-03,3D,M-3D shapes,3D Half ball 75 cm - earth yellow,499.0,424.15,flat_uplift,29552.55,29552.55,1891.22,1891.22,1891.22,1891.22,published,True,4,live=sea-LCL,False
M3-07A-04,3D,M-3D shapes,3D Half ball 75 cm - signal green,499.0,424.15,flat_uplift,29552.55,29552.55,1891.22,1891.22,1891.22,1891.22,published,True,4,live=sea-LCL,False
M3-07A-06,3D,M-3D shapes,3D Half ball 75 cm - capri blue,499.0,424.15,flat_uplift,29552.55,29552.55,1891.22,1891.22,1891.22,1891.22,published,True,4,live=sea-LCL,False
M3-07A-07,3D,M-3D shapes,3D Half ball 75 cm - black,499.0,424.15,flat_uplift,29552.55,29552.55,1891.22,1891.22,1891.22,1891.22,published,True,4,live=sea-LCL,False
M3-07A-09,3D,M-3D shapes,3D Half ball 75 cm - rose,499.0,424.15,flat_uplift,29552.55,29552.55,1891.22,1891.22,1891.22,1891.22,published,True,4,live=sea-LCL,False
M3-07A-12,3D,M-3D shapes,3D Half ball 75 cm - pink,499.0,424.15,flat_uplift,29552.55,29552.55,1891.22,1891.22,1891.22,1891.22,published,True,4,live=sea-LCL,False
M3-07A-50UV,3D,M-3D shapes,3D Half ball 75 cm - UV colours,571.0,485.35,flat_uplift,33816.64,33816.64,2164.1,2164.1,2164.1,2164.1,published,True,4,live=sea-LCL,False
M3-07A-51UV,3D,M-3D shapes,3D Half ball 75 cm - UV sky blue,571.0,485.35,flat_uplift,33816.64,33816.64,2164.1,2164.1,2164.1,2164.1,published,True,4,live=sea-LCL,False
M3-07A-52UV,3D,M-3D shapes,3D Half ball 75 cm - UV yellow,571.0,485.35,flat_uplift,33816.64,33816.64,2164.1,2164.1,2164.1,2164.1,published,True,4,live=sea-LCL,False
M3-07A-53UV,3D,M-3D shapes,3D Half ball 75 cm - UV may green,571.0,485.35,flat_uplift,33816.64,33816.64,2164.1,2164.1,2164.1,2164.1,published,True,4,live=sea-LCL,False
M3-08A-00,3D,M-3D shapes,3D Half ball 30 cm (1 pc) - standard colours,137.0,116.45,flat_uplift,8113.63,8113.63,519.23,519.23,519.23,519.23,published,True,4,live=sea-LCL,False
M3-08A-01,3D,M-3D shapes,3D Half ball 30 cm (1 pc) - red,137.0,116.45,flat_uplift,8113.63,8113.63,519.23,519.23,519.23,519.23,published,True,4,live=sea-LCL,False
M3-08A-02,3D,M-3D shapes,3D Half ball 30 cm (1 pc) - beige,137.0,116.45,flat_uplift,8113.63,8113.63,519.23,519.23,519.23,519.23,published,True,4,live=sea-LCL,False
M3-08A-03,3D,M-3D shapes,3D Half ball 30 cm (1 pc) - earth yellow,137.0,116.45,flat_uplift,8113.63,8113.63,519.23,519.23,519.23,519.23,published,True,4,live=sea-LCL,False
M3-08A-04,3D,M-3D shapes,3D Half ball 30 cm (1 pc) - signal green,137.0,116.45,flat_uplift,8113.63,8113.63,519.23,519.23,519.23,519.23,published,True,4,live=sea-LCL,False
M3-08A-05,3D,M-3D shapes,3D Half ball 30 cm (1 pc) - brown,137.0,116.45,flat_uplift,8113.63,8113.63,519.23,519.23,519.23,519.23,published,True,4,live=sea-LCL,False
M3-08A-06,3D,M-3D shapes,3D Half ball 30 cm (1 pc) - capri blue,137.0,116.45,flat_uplift,8113.63,8113.63,519.23,519.23,519.23,519.23,published,True,4,live=sea-LCL,False
M3-08A-09,3D,M-3D shapes,3D Half ball 30 cm (1 pc) - rose,137.0,116.45,flat_uplift,8113.63,8113.63,519.23,519.23,519.23,519.23,published,True,4,live=sea-LCL,False
M3-08A-12,3D,M-3D shapes,3D Half ball 30 cm (1 pc) - pink,137.0,116.45,flat_uplift,8113.63,8113.63,519.23,519.23,519.23,519.23,published,True,4,live=sea-LCL,False
M3-08A-50UV,3D,M-3D shapes,3D Half ball 30 cm (1 pc) - UV colours,156.0,132.6,flat_uplift,9238.87,9238.87,591.24,591.24,591.24,591.24,published,True,4,live=sea-LCL,False
M3-08A-51UV,3D,M-3D shapes,3D Half ball 30 cm (1 pc) - UV sky blue,156.0,132.6,flat_uplift,9238.87,9238.87,591.24,591.24,591.24,591.24,published,True,4,live=sea-LCL,False
M3-08A-52UV,3D,M-3D shapes,3D Half ball 30 cm (1 pc) - UV yellow,156.0,132.6,flat_uplift,9238.87,9238.87,591.24,591.24,591.24,591.24,published,True,4,live=sea-LCL,False
M3-08A-53UV,3D,M-3D shapes,3D Half ball 30 cm (1 pc) - UV may green,156.0,132.6,flat_uplift,9238.87,9238.87,591.24,591.24,591.24,591.24,published,True,4,live=sea-LCL,False
M3-08A-54UV,3D,M-3D shapes,3D Half ball 30 cm (1 pc) - UV purple,156.0,132.6,flat_uplift,9238.87,9238.87,591.24,591.24,591.24,591.24,published,True,4,live=sea-LCL,False
M3-08A-56UV,3D,M-3D shapes,3D Half ball 30 cm (1 pc) - UV teal,156.0,132.6,flat_uplift,9238.87,9238.87,591.24,591.24,591.24,591.24,published,True,4,live=sea-LCL,False
M3-08A-57UV,3D,M-3D shapes,3D Half ball 30 cm (1 pc) - UV rainbow blue,156.0,132.6,flat_uplift,9238.87,9238.87,591.24,591.24,591.24,591.24,published,True,4,live=sea-LCL,False
M3-08A-59UV,3D,M-3D shapes,3D Half ball 30 cm (1 pc) - UV orange,156.0,132.6,flat_uplift,9238.87,9238.87,591.24,591.24,591.24,591.24,published,True,4,live=sea-LCL,False
M3-08B-00,3D,M-3D shapes,3D Half ball 30 cm for anchoring (1 pc) - standard colours,144.0,122.4,flat_uplift,8528.19,8528.19,545.76,545.76,545.76,545.76,published,True,4,live=sea-LCL,False
M3-08B-01,3D,M-3D shapes,3D Half ball 30 cm for anchoring (1 pc) - red,144.0,122.4,flat_uplift,8528.19,8528.19,545.76,545.76,545.76,545.76,published,True,4,live=sea-LCL,False
M3-08B-02,3D,M-3D shapes,3D Half ball 30 cm for anchoring (1 pc) - beige,144.0,122.4,flat_uplift,8528.19,8528.19,545.76,545.76,545.76,545.76,published,True,4,live=sea-LCL,False
M3-08B-03,3D,M-3D shapes,3D Half ball 30 cm for anchoring (1 pc) - earth yellow,144.0,122.4,flat_uplift,8528.19,8528.19,545.76,545.76,545.76,545.76,published,True,4,live=sea-LCL,False
M3-08B-04,3D,M-3D shapes,3D Half ball 30 cm for anchoring (1 pc) - signal green,144.0,122.4,flat_uplift,8528.19,8528.19,545.76,545.76,545.76,545.76,published,True,4,live=sea-LCL,False
M3-08B-05,3D,M-3D shapes,3D Half ball 30 cm for anchoring (1 pc) - brown,144.0,122.4,flat_uplift,8528.19,8528.19,545.76,545.76,545.76,545.76,published,True,4,live=sea-LCL,False
M3-08B-06,3D,M-3D shapes,3D Half ball 30 cm for anchoring (1 pc) - capri blue,144.0,122.4,flat_uplift,8528.19,8528.19,545.76,545.76,545.76,545.76,published,True,4,live=sea-LCL,False
M3-08B-09,3D,M-3D shapes,3D Half ball 30 cm for anchoring (1 pc) - rose,144.0,122.4,flat_uplift,8528.19,8528.19,545.76,545.76,545.76,545.76,published,True,4,live=sea-LCL,False
M3-08B-12,3D,M-3D shapes,3D Half ball 30 cm for anchoring (1 pc) - pink,144.0,122.4,flat_uplift,8528.19,8528.19,545.76,545.76,545.76,545.76,published,True,4,live=sea-LCL,False
M3-08B-50UV,3D,M-3D shapes,3D Half ball 30 cm for anchoring (1 pc) - UV colours,160.0,136.0,flat_uplift,9475.77,9475.77,606.4,606.4,606.4,606.4,published,True,4,live=sea-LCL,False
M3-08B-51UV,3D,M-3D shapes,3D Half ball 30 cm for anchoring (1 pc) - UV sky blue,160.0,136.0,flat_uplift,9475.77,9475.77,606.4,606.4,606.4,606.4,published,True,4,live=sea-LCL,False
M3-08B-52UV,3D,M-3D shapes,3D Half ball 30 cm for anchoring (1 pc) - UV yellow,160.0,136.0,flat_uplift,9475.77,9475.77,606.4,606.4,606.4,606.4,published,True,4,live=sea-LCL,False
M3-08B-53UV,3D,M-3D shapes,3D Half ball 30 cm for anchoring (1 pc) - UV may green,160.0,136.0,flat_uplift,9475.77,9475.77,606.4,606.4,606.4,606.4,published,True,4,live=sea-LCL,False
M3-08B-56UV,3D,M-3D shapes,3D Half ball 30 cm for anchoring (1 pc) - UV teal,160.0,136.0,flat_uplift,9475.77,9475.77,606.4,606.4,606.4,606.4,published,True,4,live=sea-LCL,False
M3-08B-57UV,3D,M-3D shapes,3D Half ball 30 cm for anchoring (1 pc) - UV rainbow blue,160.0,136.0,flat_uplift,9475.77,9475.77,606.4,606.4,606.4,606.4,published,True,4,live=sea-LCL,False
M3-08B-59UV,3D,M-3D shapes,3D Half ball 30 cm for anchoring (1 pc) - UV orange,160.0,136.0,flat_uplift,9475.77,9475.77,606.4,606.4,606.4,606.4,published,True,4,live=sea-LCL,False
M3-09Z-00,3D,M-3D shapes,"3D Half ball 30 cm s graphics,letters or numbers (1 pc) - st",166.0,141.1,flat_uplift,9831.11,9831.11,629.14,629.14,629.14,629.14,published,True,4,live=sea-LCL,False
M3-09Z-50UV,3D,M-3D shapes,"3D Half ball 30 cm s graphics,letters or numbers (1 pc) - UV",182.0,154.7,flat_uplift,10778.69,10778.69,689.78,689.78,689.78,689.78,published,True,4,live=sea-LCL,False
M3-10A-50UV,3D,M-3D shapes,3D Half ball 100 cm (1 pc) - UV colours,688.0,584.8,flat_uplift,36218.49,36218.49,2317.8,2317.8,2317.8,2317.8,published,True,4,live=sea-LCL,False
M4-01A-00,3D,M-3D shapes,3D hill - height 60 cm - standard colours,1485.0,1262.25,flat_uplift,78175.08,78175.08,5002.81,5002.81,5002.81,5002.81,published,True,4,live=sea-LCL,False
M4-01A-50UV,3D,M-3D shapes,3D hill - height 60 cm - UV colours,1604.0,1363.4,flat_uplift,84439.62,84439.62,5403.71,5403.71,5403.71,5403.71,published,True,4,live=sea-LCL,False
M4-01A-52UV,3D,M-3D shapes,3D hill - height 60 cm - UV yellow,1604.0,1363.4,flat_uplift,84439.62,84439.62,5403.71,5403.71,5403.71,5403.71,published,True,4,live=sea-LCL,False
M5-01A-07,3D,M-3D shapes,3D Play Globe 30 cm - black,471.0,400.35,flat_uplift,27894.29,27894.29,1785.1,1785.1,1785.1,1785.1,published,True,4,live=sea-LCL,False
M5-01A-09,3D,M-3D shapes,3D Play Globe 30 cm - rose,471.0,400.35,flat_uplift,27894.29,27894.29,1785.1,1785.1,1785.1,1785.1,published,True,4,live=sea-LCL,False
M5-01A-51UV,3D,M-3D shapes,3D Play Globe 30 cm - sky blue,471.0,400.35,flat_uplift,27894.29,27894.29,1785.1,1785.1,1785.1,1785.1,published,True,4,live=sea-LCL,False
M5-01A-52UV,3D,M-3D shapes,3D Play Globe 30 cm - yellow,471.0,400.35,flat_uplift,27894.29,27894.29,1785.1,1785.1,1785.1,1785.1,published,True,4,live=sea-LCL,False
M5-01A-53UV,3D,M-3D shapes,3D Play Globe 30 cm - may green,471.0,400.35,flat_uplift,27894.29,27894.29,1785.1,1785.1,1785.1,1785.1,published,True,4,live=sea-LCL,False
M5-01B-07,3D,M-3D shapes,3D Play GLOBE 50 cm - black,743.0,631.55,flat_uplift,39113.86,39113.86,2503.09,2503.09,2503.09,2503.09,published,True,4,live=sea-LCL,False
M5-01B-09,3D,M-3D shapes,3D Play GLOBE 50 cm - rose,743.0,631.55,flat_uplift,39113.86,39113.86,2503.09,2503.09,2503.09,2503.09,published,True,4,live=sea-LCL,False
M5-01B-51UV,3D,M-3D shapes,3D Play GLOBE 50 cm - sky blue,743.0,631.55,flat_uplift,39113.86,39113.86,2503.09,2503.09,2503.09,2503.09,published,True,4,live=sea-LCL,False
M5-01B-52UV,3D,M-3D shapes,3D Play GLOBE 50 cm - yellow,743.0,631.55,flat_uplift,39113.86,39113.86,2503.09,2503.09,2503.09,2503.09,published,True,4,live=sea-LCL,False
M5-01B-53UV,3D,M-3D shapes,3D Play GLOBE 50 cm - may green,743.0,631.55,flat_uplift,39113.86,39113.86,2503.09,2503.09,2503.09,2503.09,published,True,4,live=sea-LCL,False
M5-02A-00,3D,M-3D shapes,3D Play Globe 30 cm - two colours,471.0,400.35,flat_uplift,27894.29,27894.29,1785.1,1785.1,1785.1,1785.1,published,True,4,live=sea-LCL,False
M5-02B-00,3D,M-3D shapes,3D Play GLOBE 50 cm - two colours,743.0,631.55,flat_uplift,39113.86,39113.86,2503.09,2503.09,2503.09,2503.09,published,True,4,live=sea-LCL,False
M5-03A-00,3D,M-3D shapes,3D Play Globe 30 cm - with easy graphics,580.0,493.0,flat_uplift,34349.66,34349.66,2198.21,2198.21,2198.21,2198.21,published,True,4,live=sea-LCL,False
M5-03B-00,3D,M-3D shapes,3D Play GLOBE 50 cm - with easy graphics,911.0,774.35,flat_uplift,47957.91,47957.91,3069.07,3069.07,3069.07,3069.07,published,True,4,live=sea-LCL,False
M5-04A-00,3D,M-3D shapes,3D Play Globe 30 cm - with difficult graphics,689.0,585.65,flat_uplift,36271.13,36271.13,2321.17,2321.17,2321.17,2321.17,published,True,4,live=sea-LCL,False
M5-04B-00,3D,M-3D shapes,3D Play GLOBE 50 cm - with difficult graphics,1075.0,913.75,flat_uplift,56591.39,56591.39,3621.57,3621.57,3621.57,3621.57,published,True,4,live=sea-LCL,False
M5-07A-51UV,3D,M-3D shapes,3D Play Globe 30 cm - Monster 1,580.0,493.0,flat_uplift,34349.66,34349.66,2198.21,2198.21,2198.21,2198.21,published,True,4,live=sea-LCL,False
M5-07B-51UV,3D,M-3D shapes,3D Play GLOBE 50 cm - Monster 1,940.0,799.0,flat_uplift,49484.56,49484.56,3166.76,3166.76,3166.76,3166.76,published,True,4,live=sea-LCL,False
M5-07C-53UV,3D,M-3D shapes,3D Play Globe 30 cm - Monster 2,580.0,493.0,flat_uplift,34349.66,34349.66,2198.21,2198.21,2198.21,2198.21,published,True,4,live=sea-LCL,False
M5-07D-53UV,3D,M-3D shapes,3D Play GLOBE 50 cm - Monster 2,940.0,799.0,flat_uplift,49484.56,49484.56,3166.76,3166.76,3166.76,3166.76,published,True,4,live=sea-LCL,False
M5-07E-52UV,3D,M-3D shapes,3D Play GLOBE 50 cm - Monster - cluster,2071.0,1760.35,flat_uplift,109023.97,109023.97,6976.99,6976.99,6976.99,6976.99,published,True,4,live=sea-LCL,False
M5-08A-52UV,3D,M-3D shapes,3D Play Globe 30 cm - Neutral look,580.0,493.0,flat_uplift,34349.66,34349.66,2198.21,2198.21,2198.21,2198.21,published,True,4,live=sea-LCL,False
M5-08B-52UV,3D,M-3D shapes,3D Play GLOBE 50 cm - Neutral look,940.0,799.0,flat_uplift,49484.56,49484.56,3166.76,3166.76,3166.76,3166.76,published,True,4,live=sea-LCL,False
M5-09A-53UV,3D,M-3D shapes,3D Play Globe 30 cm - Happy look,580.0,493.0,flat_uplift,34349.66,34349.66,2198.21,2198.21,2198.21,2198.21,published,True,4,live=sea-LCL,False
M5-09B-53UV,3D,M-3D shapes,3D Play GLOBE 50 cm - Happy look,940.0,799.0,flat_uplift,49484.56,49484.56,3166.76,3166.76,3166.76,3166.76,published,True,4,live=sea-LCL,False
M5-10A-09,3D,M-3D shapes,3D Play Globe 30 cm - Angry look,580.0,493.0,flat_uplift,34349.66,34349.66,2198.21,2198.21,2198.21,2198.21,published,True,4,live=sea-LCL,False
M5-10B-09,3D,M-3D shapes,3D Play GLOBE 50 cm - Angry look,940.0,799.0,flat_uplift,49484.56,49484.56,3166.76,3166.76,3166.76,3166.76,published,True,4,live=sea-LCL,False
M5-11A-51UV,3D,M-3D shapes,3D Play Globe 30 cm - Confused look,580.0,493.0,flat_uplift,34349.66,34349.66,2198.21,2198.21,2198.21,2198.21,published,True,4,live=sea-LCL,False
M5-11B-51UV,3D,M-3D shapes,3D Play GLOBE 50 cm - Confused look,940.0,799.0,flat_uplift,49484.56,49484.56,3166.76,3166.76,3166.76,3166.76,published,True,4,live=sea-LCL,False
M5-12A-07,3D,M-3D shapes,3D Play Globe 30 cm - Sceptical look,580.0,493.0,flat_uplift,34349.66,34349.66,2198.21,2198.21,2198.21,2198.21,published,True,4,live=sea-LCL,False
M5-12B-07,3D,M-3D shapes,3D Play GLOBE 50 cm - Sceptical look,940.0,799.0,flat_uplift,49484.56,49484.56,3166.76,3166.76,3166.76,3166.76,published,True,4,live=sea-LCL,False
M5-13A-07,3D,M-3D shapes,3D Play Globe 30 cm - Little devil,580.0,493.0,flat_uplift,34349.66,34349.66,2198.21,2198.21,2198.21,2198.21,published,True,4,live=sea-LCL,False
M5-13B-07,3D,M-3D shapes,3D Play GLOBE 50 cm - Little devil,940.0,799.0,flat_uplift,49484.56,49484.56,3166.76,3166.76,3166.76,3166.76,published,True,4,live=sea-LCL,False
M5-14A-07,3D,M-3D shapes,3D Play Globe 30 cm - Angry eye,580.0,493.0,flat_uplift,34349.66,34349.66,2198.21,2198.21,2198.21,2198.21,published,True,4,live=sea-LCL,False
M5-14B-07,3D,M-3D shapes,3D Play GLOBE 50 cm - Angry eye,940.0,799.0,flat_uplift,49484.56,49484.56,3166.76,3166.76,3166.76,3166.76,published,True,4,live=sea-LCL,False
M5-14C-07,3D,M-3D shapes,3D Play Globe 30 cm - Cartoon eye,580.0,493.0,flat_uplift,34349.66,34349.66,2198.21,2198.21,2198.21,2198.21,published,True,4,live=sea-LCL,False
M5-14D-07,3D,M-3D shapes,3D Play GLOBE 50 cm - Cartoon eye,940.0,799.0,flat_uplift,49484.56,49484.56,3166.76,3166.76,3166.76,3166.76,published,True,4,live=sea-LCL,False
M5-14E-52UV,3D,M-3D shapes,3D Play Globe 30 cm - Monster eye,566.0,481.1,flat_uplift,33520.53,33520.53,2145.15,2145.15,2145.15,2145.15,published,True,4,live=sea-LCL,False
M5-14F-52UV,3D,M-3D shapes,3D Play GLOBE 50 cm - Monster eye,940.0,799.0,flat_uplift,49484.56,49484.56,3166.76,3166.76,3166.76,3166.76,published,True,4,live=sea-LCL,False
M5-17A-07,3D,M-3D shapes,3D Play Globe 30 cm - Ladybird,689.0,585.65,flat_uplift,36271.13,36271.13,2321.17,2321.17,2321.17,2321.17,published,True,4,live=sea-LCL,False
M5-17B-07,3D,M-3D shapes,3D Play GLOBE 50 cm - Ladybird,1075.0,913.75,flat_uplift,56591.39,56591.39,3621.57,3621.57,3621.57,3621.57,published,True,4,live=sea-LCL,False
M5-18A-07,3D,M-3D shapes,3D Play Globe 30 cm - Honey bee,689.0,585.65,flat_uplift,36271.13,36271.13,2321.17,2321.17,2321.17,2321.17,published,True,4,live=sea-LCL,False
M5-18B-07,3D,M-3D shapes,3D Play GLOBE 50 cm - Honey bee,1075.0,913.75,flat_uplift,56591.39,56591.39,3621.57,3621.57,3621.57,3621.57,published,True,4,live=sea-LCL,False
M5-18C-07,3D,M-3D shapes,3D Play Globe 30 cm -  Honey bee - head,689.0,585.65,flat_uplift,36271.13,36271.13,2321.17,2321.17,2321.17,2321.17,published,True,4,live=sea-LCL,False
M5-18D-07,3D,M-3D shapes,3D Play GLOBE 50 cm -  Honey bee - head,1075.0,913.75,flat_uplift,56591.39,56591.39,3621.57,3621.57,3621.57,3621.57,published,True,4,live=sea-LCL,False
M5-19A-52UV,3D,M-3D shapes,3D Play Globe 30 cm -  Little chicken,689.0,585.65,flat_uplift,36271.13,36271.13,2321.17,2321.17,2321.17,2321.17,published,True,4,live=sea-LCL,False
M5-19B-52UV,3D,M-3D shapes,3D Play GLOBE 50 cm -  Little chicken,1075.0,913.75,flat_uplift,56591.39,56591.39,3621.57,3621.57,3621.57,3621.57,published,True,4,live=sea-LCL,False
M5-20A-00,3D,M-3D shapes,3D Play Globe 30 cm -  Sheep - different colours,689.0,585.65,flat_uplift,36271.13,36271.13,2321.17,2321.17,2321.17,2321.17,published,True,4,live=sea-LCL,False
M5-20A-07,3D,M-3D shapes,3D Play Globe 30 cm -  Black sheep,689.0,585.65,flat_uplift,36271.13,36271.13,2321.17,2321.17,2321.17,2321.17,published,True,4,live=sea-LCL,False
M5-20B-00,3D,M-3D shapes,3D Play GLOBE 50 cm - Sheep - different colours,1075.0,913.75,flat_uplift,56591.39,56591.39,3621.57,3621.57,3621.57,3621.57,published,True,4,live=sea-LCL,False
M5-20B-07,3D,M-3D shapes,3D Play GLOBE 50 cm -  Black sheep,1075.0,913.75,flat_uplift,56591.39,56591.39,3621.57,3621.57,3621.57,3621.57,published,True,4,live=sea-LCL,False
M5-21A-07,3D,M-3D shapes,3D Play Globe 30 cm -  Kitten - head,689.0,585.65,flat_uplift,36271.13,36271.13,2321.17,2321.17,2321.17,2321.17,published,True,4,live=sea-LCL,False
M5-21B-07,3D,M-3D shapes,3D Play GLOBE 50 cm -  Kitten - head,1075.0,913.75,flat_uplift,56591.39,56591.39,3621.57,3621.57,3621.57,3621.57,published,True,4,live=sea-LCL,False
M5-22A-53UV,3D,M-3D shapes,3D Play Globe 30 cm -  Frog - head,689.0,585.65,flat_uplift,36271.13,36271.13,2321.17,2321.17,2321.17,2321.17,published,True,4,live=sea-LCL,False
M5-22B-53UV,3D,M-3D shapes,3D Play GLOBE 50 cm -  Frog - head,1075.0,913.75,flat_uplift,56591.39,56591.39,3621.57,3621.57,3621.57,3621.57,published,True,4,live=sea-LCL,False
M5-23A-51UV,3D,M-3D shapes,3D Play Globe 30 cm -  Bunny - head,689.0,585.65,flat_uplift,36271.13,36271.13,2321.17,2321.17,2321.17,2321.17,published,True,4,live=sea-LCL,False
M5-23B-51UV,3D,M-3D shapes,3D Play GLOBE 50 cm -  Bunny - head,1075.0,913.75,flat_uplift,56591.39,56591.39,3621.57,3621.57,3621.57,3621.57,published,True,4,live=sea-LCL,False
M5-24A-53UV,3D,M-3D shapes,3D Play Globe 30 cm -  Caterpillar - head,689.0,585.65,flat_uplift,36271.13,36271.13,2321.17,2321.17,2321.17,2321.17,published,True,4,live=sea-LCL,False
M5-24B-53UV,3D,M-3D shapes,3D Play GLOBE 50 cm -  Caterpillar - head,1075.0,913.75,flat_uplift,56591.39,56591.39,3621.57,3621.57,3621.57,3621.57,published,True,4,live=sea-LCL,False
M5-25A-09,3D,M-3D shapes,3D Play Globe 30 cm -  Stripes 1,689.0,585.65,flat_uplift,36271.13,36271.13,2321.17,2321.17,2321.17,2321.17,published,True,4,live=sea-LCL,False
M5-25B-09,3D,M-3D shapes,3D Play GLOBE 50 cm -  Stripes 1,1075.0,913.75,flat_uplift,56591.39,56591.39,3621.57,3621.57,3621.57,3621.57,published,True,4,live=sea-LCL,False
M5-25C-52UV,3D,M-3D shapes,3D Play Globe 30 cm -  Stripes 2,689.0,585.65,flat_uplift,36271.13,36271.13,2321.17,2321.17,2321.17,2321.17,published,True,4,live=sea-LCL,False
M5-25D-52UV,3D,M-3D shapes,3D Play GLOBE 50 cm -  Stripes 2,1075.0,913.75,flat_uplift,56591.39,56591.39,3621.57,3621.57,3621.57,3621.57,published,True,4,live=sea-LCL,False
M5-25E-53UV,3D,M-3D shapes,3D Play Globe 30 cm -  Stripes 3,689.0,585.65,flat_uplift,36271.13,36271.13,2321.17,2321.17,2321.17,2321.17,published,True,4,live=sea-LCL,False
M5-25F-53UV,3D,M-3D shapes,3D Play GLOBE 50 cm -  Stripes 3,1075.0,913.75,flat_uplift,56591.39,56591.39,3621.57,3621.57,3621.57,3621.57,published,True,4,live=sea-LCL,False
M5-26A-51UV,3D,M-3D shapes,3D Play Globe 30 cm - Basketball,689.0,585.65,flat_uplift,36271.13,36271.13,2321.17,2321.17,2321.17,2321.17,published,True,4,live=sea-LCL,False
M5-26B-51UV,3D,M-3D shapes,3D Play GLOBE 50 cm - Basketball,1075.0,913.75,flat_uplift,56591.39,56591.39,3621.57,3621.57,3621.57,3621.57,published,True,4,live=sea-LCL,False
