handle,item_code,name,dimension,product_group,unit,list_eur,eur_fob,cbm,cbm_method,landed_thb,landed_thb_raw,logistics_pct,logistics_clamp,retail_thb,retail_usd,retail_eur,retail_sgd,freight_thb,duty_thb,vat_thb
4soft-l3-03a-20,L3-03A-20,3D Mushroom half ball,3D,L-3D nature,each,642.0,545.7,0.0,flat_uplift,33796.9,33563.49,0.6,floored,60271.14,1693.93,1455.2,2162.83,7393.072659000001,2851.61,2195.74
4soft-l4-01a-70uv,L4-01A-70UV,3D Coral reef (with holes),3D,L-3D nature,each,1775.0,1508.75,0.0,flat_uplift,93441.59,92796.26,0.6,floored,166637.5,4683.38,4023.33,5979.79,20440.34886250001,7884.13,6070.78
4soft-l4-02a-20,L4-02A-20,3D Bee hive,3D,L-3D nature,each,1691.0,1437.35,0.0,flat_uplift,89019.57,88404.78,0.6,floored,158751.57,4461.74,3832.93,5696.81,19473.03094450001,7511.03,5783.49
4soft-l4-03a-55uv,L4-03A-55UV,3D Snowman,3D,L-3D nature,each,2253.0,1915.05,0.0,flat_uplift,118605.02,117785.91,0.6,floored,211512.29,5944.6,5106.8,7590.13,25944.848443500014,10007.3,7705.62
4soft-l5-01a-00,L5-01A-00,3D Flower - standard colours,3D,L-3D nature,each,2545.0,2163.25,0.2074,dims_scaled,125595.72,125595.72,0.4999,,223979.03,6294.98,5407.8,8037.5,4675.83,8924.87,6872.15
4soft-l5-01a-09,L5-01A-09,3D Flower - rose,3D,L-3D nature,each,2545.0,2163.25,0.0,flat_uplift,133051.54,133051.54,0.5889,,237275.25,6668.67,5728.83,8514.63,29307.4297775,11304.29,8704.31
4soft-l5-01a-50uv,L5-01A-50UV,3D Flower - UV colours,3D,L-3D nature,each,2937.0,2496.45,0.0,flat_uplift,153545.15,153545.15,0.589,,273822.18,7695.83,6611.22,9826.12,33821.580061500004,13045.47,10045.01
4soft-l5-01a-51uv,L5-01A-51UV,3D Flower - sky blue,3D,L-3D nature,each,2851.0,2423.35,0.0,flat_uplift,149049.1,149049.1,0.589,,265804.23,7470.48,6417.64,9538.4,32831.23076450001,12663.47,9750.88
4soft-l5-01a-52uv,L5-01A-52UV,3D Flower - yellow,3D,L-3D nature,each,2851.0,2423.35,0.0,flat_uplift,149049.1,149049.1,0.589,,265804.23,7470.48,6417.64,9538.4,32831.23076450001,12663.47,9750.88
4soft-l5-01a-59uv,L5-01A-59UV,3D Flower - orange,3D,L-3D nature,each,2851.0,2423.35,0.0,flat_uplift,149049.1,149049.1,0.589,,265804.23,7470.48,6417.64,9538.4,32831.23076450001,12663.47,9750.88
4soft-l5-01a-70uv,L5-01A-70UV,3D Flower,3D,L-3D nature,each,2937.0,2496.45,0.0,flat_uplift,153545.15,153545.15,0.589,,273822.18,7695.83,6611.22,9826.12,33821.580061500004,13045.47,10045.01
4soft-l5-01b-00,L5-01B-00,3D Flower with numbers 1-8 - standard colours,3D,L-3D nature,each,2752.0,2339.2,0.0,flat_uplift,143873.42,143873.42,0.589,,256574.27,7211.07,6194.79,9207.18,31691.177504000007,12223.74,9412.28
4soft-l5-01b-50uv,L5-01B-50UV,3D Flower with numbers 1-8 - UV colours,3D,L-3D nature,each,3082.0,2619.7,0.0,flat_uplift,161125.68,161125.68,0.5889,,287340.8,8075.77,6937.62,10311.24,35491.35503900002,13689.52,10540.93
4soft-l5-01b-52uv,L5-01B-52UV,3D Flower with numbers 1-8 - UV yellow,3D,L-3D nature,each,3082.0,2619.7,0.0,flat_uplift,161125.68,161125.68,0.5889,,287340.8,8075.77,6937.62,10311.24,35491.35503900002,13689.52,10540.93
4soft-m1-01a-00,M1-01A-00,"3D EPDM Seater - dia. 40 cm, h. 30 cm - standard colours",3D,M-3D shapes,each,419.0,356.15,0.0,flat_uplift,24814.67,21905.15,0.8,floored,44252.83,1243.73,1068.45,1588.01,4825.073900500001,1861.1,1433.05
4soft-m1-01a-01,M1-01A-01,"3D EPDM Seater - dia. 40 cm, h. 30 cm - red",3D,M-3D shapes,each,419.0,356.15,0.0,flat_uplift,24814.67,21905.15,0.8,floored,44252.83,1243.73,1068.45,1588.01,4825.073900500001,1861.1,1433.05
4soft-m1-01a-03,M1-01A-03,"3D EPDM Seater - dia. 40 cm, h. 30 cm - earth yellow",3D,M-3D shapes,each,419.0,356.15,0.0,flat_uplift,24814.67,21905.15,0.8,floored,44252.83,1243.73,1068.45,1588.01,4825.073900500001,1861.1,1433.05
4soft-m1-01a-06,M1-01A-06,"3D EPDM Seater - dia. 40 cm, h. 30 cm - capri blue",3D,M-3D shapes,each,419.0,356.15,0.0,flat_uplift,24814.67,21905.15,0.8,floored,44252.83,1243.73,1068.45,1588.01,4825.073900500001,1861.1,1433.05
4soft-m1-01a-09,M1-01A-09,"3D EPDM Seater - dia. 40 cm, h. 30 cm - rose",3D,M-3D shapes,each,419.0,356.15,0.0,flat_uplift,24814.67,21905.15,0.8,floored,44252.83,1243.73,1068.45,1588.01,4825.073900500001,1861.1,1433.05
4soft-m1-01a-50uv,M1-01A-50UV,"3D EPDM Seater - dia. 40 cm, h. 30 cm - UV colours",3D,M-3D shapes,each,455.0,386.75,0.0,flat_uplift,26946.71,23787.21,0.8,floored,48054.97,1350.59,1160.25,1724.45,5239.6387225,2021.0,1556.17
4soft-m1-01a-52uv,M1-01A-52UV,"3D EPDM Seater - dia. 40 cm, h. 30 cm - UV yellow",3D,M-3D shapes,each,455.0,386.75,0.0,flat_uplift,26946.71,23787.21,0.8,floored,48054.97,1350.59,1160.25,1724.45,5239.6387225,2021.0,1556.17
4soft-m1-01a-53uv,M1-01A-53UV,"3D EPDM Seater - dia. 40 cm, h. 30 cm - UV may green",3D,M-3D shapes,each,455.0,386.75,0.0,flat_uplift,26946.71,23787.21,0.8,floored,48054.97,1350.59,1160.25,1724.45,5239.6387225,2021.0,1556.17
4soft-m1-01a-56uv,M1-01A-56UV,"3D EPDM Seater - dia. 40 cm, h. 30 cm - UV teal",3D,M-3D shapes,each,455.0,386.75,0.0,flat_uplift,26946.71,23787.21,0.8,floored,48054.97,1350.59,1160.25,1724.45,5239.6387225,2021.0,1556.17
4soft-m1-01a-57uv,M1-01A-57UV,"3D EPDM Seater - dia. 40 cm, h. 30 cm - UV rainbow blue",3D,M-3D shapes,each,455.0,386.75,0.0,flat_uplift,26946.71,23787.21,0.8,floored,48054.97,1350.59,1160.25,1724.45,5239.6387225,2021.0,1556.17
4soft-m1-01a-59uv,M1-01A-59UV,"3D EPDM Seater - dia. 40 cm, h. 30 cm - UV orange",3D,M-3D shapes,each,455.0,386.75,0.0,flat_uplift,26946.71,23787.21,0.8,floored,48054.97,1350.59,1160.25,1724.45,5239.6387225,2021.0,1556.17
4soft-m1-01b-00,M1-01B-00,"3D EPDM Seater - dia. 40 cm, h. 40 cm - standard colours",3D,M-3D shapes,each,446.0,379.1,0.0,flat_uplift,26413.7,23316.7,0.8,floored,47104.43,1323.88,1137.3,1690.34,5135.997517000003,1981.03,1525.39
4soft-m1-01b-01,M1-01B-01,"3D EPDM Seater - dia. 40 cm, h. 40 cm - red",3D,M-3D shapes,each,446.0,379.1,0.0,flat_uplift,26413.7,23316.7,0.8,floored,47104.43,1323.88,1137.3,1690.34,5135.997517000003,1981.03,1525.39
4soft-m1-01b-03,M1-01B-03,"3D EPDM Seater - dia. 40 cm, h. 40 cm - earth yellow",3D,M-3D shapes,each,446.0,379.1,0.0,flat_uplift,26413.7,23316.7,0.8,floored,47104.43,1323.88,1137.3,1690.34,5135.997517000003,1981.03,1525.39
4soft-m1-01b-06,M1-01B-06,"3D EPDM Seater - dia. 40 cm, h. 40 cm - capri blue",3D,M-3D shapes,each,446.0,379.1,0.0,flat_uplift,26413.7,23316.7,0.8,floored,47104.43,1323.88,1137.3,1690.34,5135.997517000003,1981.03,1525.39
4soft-m1-01b-09,M1-01B-09,"3D EPDM Seater - dia. 40 cm, h. 40 cm - rose",3D,M-3D shapes,each,446.0,379.1,0.0,flat_uplift,26413.7,23316.7,0.8,floored,47104.43,1323.88,1137.3,1690.34,5135.997517000003,1981.03,1525.39
4soft-m1-01b-50uv,M1-01B-50UV,"3D EPDM Seater - dia. 40 cm, h. 40 cm - UV colours",3D,M-3D shapes,each,491.0,417.35,0.0,flat_uplift,29078.76,25669.28,0.8,floored,51857.12,1457.45,1252.05,1860.9,5654.203544500002,2180.91,1679.3
4soft-m1-01b-52uv,M1-01B-52UV,"3D EPDM Seater - dia. 40 cm, h. 40cm - UV yellow",3D,M-3D shapes,each,491.0,417.35,0.0,flat_uplift,29078.76,25669.28,0.8,floored,51857.12,1457.45,1252.05,1860.9,5654.203544500002,2180.91,1679.3
4soft-m1-01b-53uv,M1-01B-53UV,"3D EPDM Seater - dia. 40 cm, h. 40 cm - UV may green",3D,M-3D shapes,each,491.0,417.35,0.0,flat_uplift,29078.76,25669.28,0.8,floored,51857.12,1457.45,1252.05,1860.9,5654.203544500002,2180.91,1679.3
4soft-m1-01b-56uv,M1-01B-56UV,"3D EPDM Seater - dia. 40 cm, h. 40 cm - UV teal",3D,M-3D shapes,each,491.0,417.35,0.0,flat_uplift,29078.76,25669.28,0.8,floored,51857.12,1457.45,1252.05,1860.9,5654.203544500002,2180.91,1679.3
4soft-m1-01b-57uv,M1-01B-57UV,"3D EPDM Seater - dia. 40 cm, h. 40 cm - UV rainbow blue",3D,M-3D shapes,each,491.0,417.35,0.0,flat_uplift,29078.76,25669.28,0.8,floored,51857.12,1457.45,1252.05,1860.9,5654.203544500002,2180.91,1679.3
4soft-m1-01b-59uv,M1-01B-59UV,"3D EPDM Seater - dia. 40 cm, h. 40 cm - UV orange",3D,M-3D shapes,each,491.0,417.35,0.0,flat_uplift,29078.76,25669.28,0.8,floored,51857.12,1457.45,1252.05,1860.9,5654.203544500002,2180.91,1679.3
4soft-m1-01c-00,M1-01C-00,"3D EPDM Seater - dia. 40 cm, h. 50 cm - standard colours",3D,M-3D shapes,each,491.0,417.35,0.0,flat_uplift,29078.76,25669.28,0.8,floored,51857.12,1457.45,1252.05,1860.9,5654.203544500002,2180.91,1679.3
4soft-m1-01c-01,M1-01C-01,"3D EPDM Seater - dia. 40 cm, h. 50 cm - red",3D,M-3D shapes,each,491.0,417.35,0.0,flat_uplift,29078.76,25669.28,0.8,floored,51857.12,1457.45,1252.05,1860.9,5654.203544500002,2180.91,1679.3
4soft-m1-01c-03,M1-01C-03,"3D EPDM Seater - dia. 40 cm, h. 50 cm - earth yellow",3D,M-3D shapes,each,491.0,417.35,0.0,flat_uplift,29078.76,25669.28,0.8,floored,51857.12,1457.45,1252.05,1860.9,5654.203544500002,2180.91,1679.3
4soft-m1-01c-06,M1-01C-06,"3D EPDM Seater - dia. 40 cm, h. 50 cm - capri blue",3D,M-3D shapes,each,491.0,417.35,0.0,flat_uplift,29078.76,25669.28,0.8,floored,51857.12,1457.45,1252.05,1860.9,5654.203544500002,2180.91,1679.3
4soft-m1-01c-09,M1-01C-09,"3D EPDM Seater - dia. 40 cm, h. 50 cm - rose",3D,M-3D shapes,each,491.0,417.35,0.0,flat_uplift,29078.76,25669.28,0.8,floored,51857.12,1457.45,1252.05,1860.9,5654.203544500002,2180.91,1679.3
4soft-m1-01c-50uv,M1-01C-50UV,"3D EPDM Seater - dia. 40 cm, h. 50 cm - UV colours",3D,M-3D shapes,each,556.0,472.6,0.0,flat_uplift,32928.29,29067.45,0.8,floored,58722.12,1650.4,1417.8,2107.25,6402.723362000001,2469.62,1901.61
4soft-m1-01c-52uv,M1-01C-52UV,"3D EPDM Seater - dia. 40 cm, h. 50 cm - UV yellow",3D,M-3D shapes,each,556.0,472.6,0.0,flat_uplift,32928.29,29067.45,0.8,floored,58722.12,1650.4,1417.8,2107.25,6402.723362000001,2469.62,1901.61
4soft-m1-01c-53uv,M1-01C-53UV,"3D EPDM Seater - dia. 40 cm, h. 50 cm - UV may green",3D,M-3D shapes,each,556.0,472.6,0.0,flat_uplift,32928.29,29067.45,0.8,floored,58722.12,1650.4,1417.8,2107.25,6402.723362000001,2469.62,1901.61
4soft-m1-01c-56uv,M1-01C-56UV,"3D EPDM Seater - dia. 40 cm, h. 50 cm - UV teal",3D,M-3D shapes,each,556.0,472.6,0.0,flat_uplift,32928.29,29067.45,0.8,floored,58722.12,1650.4,1417.8,2107.25,6402.723362000001,2469.62,1901.61
4soft-m1-01c-57uv,M1-01C-57UV,"3D EPDM Seater - dia. 40 cm, h. 50 cm - UV rainbow blue",3D,M-3D shapes,each,556.0,472.6,0.0,flat_uplift,32928.29,29067.45,0.8,floored,58722.12,1650.4,1417.8,2107.25,6402.723362000001,2469.62,1901.61
4soft-m1-01c-59uv,M1-01C-59UV,"3D EPDM Seater - dia. 40 cm, h. 50 cm - UV orange",3D,M-3D shapes,each,556.0,472.6,0.0,flat_uplift,32928.29,29067.45,0.8,floored,58722.12,1650.4,1417.8,2107.25,6402.723362000001,2469.62,1901.61
4soft-m1-02a-00,M1-02A-00,"3D EPDM Seater with smile - dia. 40 cm, h. 30 cm - standard colours",3D,M-3D shapes,each,445.0,378.25,0.0,flat_uplift,26354.48,23264.42,0.8,floored,46998.82,1320.91,1134.75,1686.56,5124.4818275,1976.59,1521.97
4soft-m1-02a-01,M1-02A-01,"3D EPDM Seater with smile - dia. 40 cm, h. 30 cm - red",3D,M-3D shapes,each,445.0,378.25,0.0,flat_uplift,26354.48,23264.42,0.8,floored,46998.82,1320.91,1134.75,1686.56,5124.4818275,1976.59,1521.97
4soft-m1-02a-03,M1-02A-03,"3D EPDM Seater with smile - dia. 40 cm, h. 30 cm - earth yellow",3D,M-3D shapes,each,445.0,378.25,0.0,flat_uplift,26354.48,23264.42,0.8,floored,46998.82,1320.91,1134.75,1686.56,5124.4818275,1976.59,1521.97
4soft-m1-02a-06,M1-02A-06,"3D EPDM Seater with smile - dia. 40 cm, h. 30 cm - capri blue",3D,M-3D shapes,each,445.0,378.25,0.0,flat_uplift,26354.48,23264.42,0.8,floored,46998.82,1320.91,1134.75,1686.56,5124.4818275,1976.59,1521.97
4soft-m1-02a-09,M1-02A-09,"3D EPDM Seater with smile - dia. 40 cm, h. 30 cm - rose",3D,M-3D shapes,each,445.0,378.25,0.0,flat_uplift,26354.48,23264.42,0.8,floored,46998.82,1320.91,1134.75,1686.56,5124.4818275,1976.59,1521.97
4soft-m1-02a-50uv,M1-02A-50UV,"3D EPDM Seater with smile - dia. 40 cm, h. 30 cm - UV colours",3D,M-3D shapes,each,490.0,416.5,0.0,flat_uplift,29019.54,25617.0,0.8,floored,51751.51,1454.49,1249.5,1857.11,5642.687855,2176.47,1675.88
4soft-m1-02a-52uv,M1-02A-52UV,"3D EPDM Seater with smile - dia. 40 cm, h. 30 cm - UV yellow",3D,M-3D shapes,each,490.0,416.5,0.0,flat_uplift,29019.54,25617.0,0.8,floored,51751.51,1454.49,1249.5,1857.11,5642.687855,2176.47,1675.88
4soft-m1-02a-53uv,M1-02A-53UV,"3D EPDM Seater with smile - dia. 40 cm, h. 30 cm - UV may green",3D,M-3D shapes,each,490.0,416.5,0.0,flat_uplift,29019.54,25617.0,0.8,floored,51751.51,1454.49,1249.5,1857.11,5642.687855,2176.47,1675.88
4soft-m1-02a-56uv,M1-02A-56UV,"3D EPDM Seater with smile - dia. 40 cm, h. 30 cm - UV teal",3D,M-3D shapes,each,490.0,416.5,0.0,flat_uplift,29019.54,25617.0,0.8,floored,51751.51,1454.49,1249.5,1857.11,5642.687855,2176.47,1675.88
4soft-m1-02a-57uv,M1-02A-57UV,"3D EPDM Seater with smile - dia. 40 cm, h. 30 cm - UV rainbow blue",3D,M-3D shapes,each,490.0,416.5,0.0,flat_uplift,29019.54,25617.0,0.8,floored,51751.51,1454.49,1249.5,1857.11,5642.687855,2176.47,1675.88
4soft-m1-02a-59uv,M1-02A-59UV,"3D EPDM Seater with smile - dia. 40 cm, h. 30 cm - UV orange",3D,M-3D shapes,each,490.0,416.5,0.0,flat_uplift,29019.54,25617.0,0.8,floored,51751.51,1454.49,1249.5,1857.11,5642.687855,2176.47,1675.88
4soft-m1-02b-00,M1-02B-00,"3D EPDM Seater with smile - dia. 40 cm, h. 40 cm - standard colours",3D,M-3D shapes,each,486.0,413.1,0.0,flat_uplift,28782.64,25407.88,0.8,floored,51329.04,1442.61,1239.3,1841.95,5596.625097,2158.7,1662.2
4soft-m1-02b-01,M1-02B-01,"3D EPDM Seater with smile - dia. 40 cm, h. 40 cm - red",3D,M-3D shapes,each,486.0,413.1,0.0,flat_uplift,28782.64,25407.88,0.8,floored,51329.04,1442.61,1239.3,1841.95,5596.625097,2158.7,1662.2
4soft-m1-02b-03,M1-02B-03,"3D EPDM Seater with smile - dia. 40 cm, h. 40 cm - earth yellow",3D,M-3D shapes,each,486.0,413.1,0.0,flat_uplift,28782.64,25407.88,0.8,floored,51329.04,1442.61,1239.3,1841.95,5596.625097,2158.7,1662.2
4soft-m1-02b-06,M1-02B-06,"3D EPDM Seater with smile - dia. 40 cm, h. 40 cm - capri blue",3D,M-3D shapes,each,486.0,413.1,0.0,flat_uplift,28782.64,25407.88,0.8,floored,51329.04,1442.61,1239.3,1841.95,5596.625097,2158.7,1662.2
4soft-m1-02b-09,M1-02B-09,"3D EPDM Seater with smile - dia. 40 cm, h. 40 cm - rose",3D,M-3D shapes,each,486.0,413.1,0.0,flat_uplift,28782.64,25407.88,0.8,floored,51329.04,1442.61,1239.3,1841.95,5596.625097,2158.7,1662.2
4soft-m1-02b-50uv,M1-02B-50UV,"3D EPDM Seater with smile - dia. 40 cm, h. 40 cm - UV colours",3D,M-3D shapes,each,531.0,451.35,0.0,flat_uplift,31447.7,27760.47,0.8,floored,56081.73,1576.19,1354.05,2012.5,6114.8311245,2358.58,1816.11
4soft-m1-02b-52uv,M1-02B-52UV,"3D EPDM Seater with smile - dia. 40 cm, h. 40 cm - UV yellow",3D,M-3D shapes,each,531.0,451.35,0.0,flat_uplift,31447.7,27760.47,0.8,floored,56081.73,1576.19,1354.05,2012.5,6114.8311245,2358.58,1816.11
4soft-m1-02b-53uv,M1-02B-53UV,"3D EPDM Seater with smile - dia. 40 cm, h. 40 cm - UV may green",3D,M-3D shapes,each,531.0,451.35,0.0,flat_uplift,31447.7,27760.47,0.8,floored,56081.73,1576.19,1354.05,2012.5,6114.8311245,2358.58,1816.11
4soft-m1-02b-56uv,M1-02B-56UV,"3D EPDM Seater with smile - dia. 40 cm, h. 40 cm - UV teal",3D,M-3D shapes,each,531.0,451.35,0.0,flat_uplift,31447.7,27760.47,0.8,floored,56081.73,1576.19,1354.05,2012.5,6114.8311245,2358.58,1816.11
4soft-m1-02b-57uv,M1-02B-57UV,"3D EPDM Seater with smile - dia. 40 cm, h. 40 cm - UV rainbow blue",3D,M-3D shapes,each,531.0,451.35,0.0,flat_uplift,31447.7,27760.47,0.8,floored,56081.73,1576.19,1354.05,2012.5,6114.8311245,2358.58,1816.11
4soft-m1-02b-59uv,M1-02B-59UV,"3D EPDM Seater with smile - dia. 40 cm, h. 40 cm - UV orange",3D,M-3D shapes,each,531.0,451.35,0.0,flat_uplift,31447.7,27760.47,0.8,floored,56081.73,1576.19,1354.05,2012.5,6114.8311245,2358.58,1816.11
4soft-m1-02c-00,M1-02C-00,"3D EPDM Seater with smile - dia. 40 cm, h. 50 cm - standard colours",3D,M-3D shapes,each,531.0,451.35,0.0,flat_uplift,31447.7,27760.47,0.8,floored,56081.73,1576.19,1354.05,2012.5,6114.8311245,2358.58,1816.11
4soft-m1-02c-01,M1-02C-01,"3D EPDM Seater with smile - dia. 40 cm, h. 50 cm - red",3D,M-3D shapes,each,531.0,451.35,0.0,flat_uplift,31447.7,27760.47,0.8,floored,56081.73,1576.19,1354.05,2012.5,6114.8311245,2358.58,1816.11
4soft-m1-02c-03,M1-02C-03,"3D EPDM Seater with smile - dia. 40 cm, h. 50 cm - earth yellow",3D,M-3D shapes,each,531.0,451.35,0.0,flat_uplift,31447.7,27760.47,0.8,floored,56081.73,1576.19,1354.05,2012.5,6114.8311245,2358.58,1816.11
4soft-m1-02c-06,M1-02C-06,"3D EPDM Seater with smile - dia. 40 cm, h. 50 cm - capri blue",3D,M-3D shapes,each,531.0,451.35,0.0,flat_uplift,31447.7,27760.47,0.8,floored,56081.73,1576.19,1354.05,2012.5,6114.8311245,2358.58,1816.11
4soft-m1-02c-09,M1-02C-09,"3D EPDM Seater with smile - dia. 40 cm, h. 50 cm - rose",3D,M-3D shapes,each,531.0,451.35,0.0,flat_uplift,31447.7,27760.47,0.8,floored,56081.73,1576.19,1354.05,2012.5,6114.8311245,2358.58,1816.11
4soft-m1-02c-50uv,M1-02C-50UV,"3D EPDM Seater with smile - dia. 40 cm, h. 50 cm - UV colours",3D,M-3D shapes,each,584.0,496.4,0.0,flat_uplift,34586.55,30531.27,0.8,floored,61679.35,1733.51,1489.2,2213.37,6725.162668000001,2593.99,1997.37
4soft-m1-02c-52uv,M1-02C-52UV,"3D EPDM Seater with smile - dia. 40 cm, h. 50 cm - UV yellow",3D,M-3D shapes,each,584.0,496.4,0.0,flat_uplift,34586.55,30531.27,0.8,floored,61679.35,1733.51,1489.2,2213.37,6725.162668000001,2593.99,1997.37
4soft-m1-02c-53uv,M1-02C-53UV,"3D EPDM Seater with smile - dia. 40 cm, h. 50 cm - UV may green",3D,M-3D shapes,each,584.0,496.4,0.0,flat_uplift,34586.55,30531.27,0.8,floored,61679.35,1733.51,1489.2,2213.37,6725.162668000001,2593.99,1997.37
4soft-m1-02c-56uv,M1-02C-56UV,"3D EPDM Seater with smile - dia. 40 cm, h. 50 cm - UV teal",3D,M-3D shapes,each,584.0,496.4,0.0,flat_uplift,34586.55,30531.27,0.8,floored,61679.35,1733.51,1489.2,2213.37,6725.162668000001,2593.99,1997.37
4soft-m1-02c-57uv,M1-02C-57UV,"3D EPDM Seater with smile - dia. 40 cm, h. 50 cm - UV rainbow blue",3D,M-3D shapes,each,584.0,496.4,0.0,flat_uplift,34586.55,30531.27,0.8,floored,61679.35,1733.51,1489.2,2213.37,6725.162668000001,2593.99,1997.37
4soft-m1-02c-59uv,M1-02C-59UV,"3D EPDM Seater with smile - dia. 40 cm, h. 50 cm - UV orange",3D,M-3D shapes,each,584.0,496.4,0.0,flat_uplift,34586.55,30531.27,0.8,floored,61679.35,1733.51,1489.2,2213.37,6725.162668000001,2593.99,1997.37
4soft-m1-02x-00,M1-02X-00,"3D EPDM Seater with graphics - dia. 40 cm, h. 50 cm - standard colours",3D,M-3D shapes,each,572.0,486.2,0.0,flat_uplift,33875.87,29903.92,0.8,floored,60411.97,1697.89,1458.6,2167.89,6586.974394000001,2540.69,1956.33
4soft-m1-02x-50uv,M1-02X-50UV,"3D EPDM Seater with graphics - dia. 40 cm, h. 50 cm - UV colours",3D,M-3D shapes,each,627.0,532.95,0.0,flat_uplift,33007.26,32779.3,0.6,floored,58862.95,1654.35,1421.2,2112.3,7220.337316500001,2784.99,2144.44
4soft-m1-02y-00,M1-02Y-00,"3D EPDM Seater with graphics - dia. 40 cm, h. 40 cm - standard colours",3D,M-3D shapes,each,504.0,428.4,0.0,flat_uplift,29848.67,26348.91,0.8,floored,53230.13,1496.04,1285.2,1910.17,5803.907508,2238.65,1723.76
4soft-m1-02y-50uv,M1-02Y-50UV,"3D EPDM Seater with graphics - dia. 40 cm, h. 40 cm - UV colours",3D,M-3D shapes,each,554.0,470.9,0.0,flat_uplift,32809.84,28962.89,0.8,floored,58510.88,1644.46,1412.7,2099.67,6379.691983000001,2460.74,1894.77
4soft-m1-02z-00,M1-02Z-00,"3D EPDM Seater with graphics - dia. 40 cm, h. 30 cm - standard colours",3D,M-3D shapes,each,474.0,402.9,0.0,flat_uplift,28071.96,24780.53,0.8,floored,50061.66,1406.99,1208.7,1796.47,5458.436823,2105.4,1621.16
4soft-m1-02z-50uv,M1-02Z-50UV,"3D EPDM Seater with graphics - dia. 40 cm, h. 30 cm - UV colours",3D,M-3D shapes,each,508.0,431.8,0.0,flat_uplift,30085.56,26558.03,0.8,floored,53652.58,1507.92,1295.4,1925.33,5849.970266,2256.42,1737.44
4soft-m1-03a-01,M1-03A-01,3D Winners Podium,3D,M-3D shapes,each,1709.0,1452.65,0.0,flat_uplift,89967.15,89345.81,0.6,floored,160441.42,4509.24,3873.73,5757.45,19680.31335550001,7590.98,5845.05
4soft-m1-04a-00,M1-04A-00,"EPDM Seater - dia. 30 cm, h. 30 cm - standard colours",3D,M-3D shapes,each,312.0,265.2,0.0,flat_uplift,18477.75,16311.23,0.8,floored,32951.99,926.12,795.6,1182.48,3592.8951240000006,1385.83,1067.09
4soft-m1-04a-04,M1-04A-04,"EPDM Seater - dia. 30 cm, h. 30 cm - signal green",3D,M-3D shapes,each,312.0,265.2,0.0,flat_uplift,18477.75,16311.23,0.8,floored,32951.99,926.12,795.6,1182.48,3592.8951240000006,1385.83,1067.09
4soft-m1-04a-50uv,M1-04A-50UV,"EPDM Seater - dia. 30 cm, h. 30 cm - UV colours",3D,M-3D shapes,each,339.0,288.15,0.0,flat_uplift,20076.78,17722.78,0.8,floored,35803.59,1006.27,864.45,1284.81,3903.818740500001,1505.76,1159.43
4soft-m1-04b-00,M1-04B-00,"EPDM Seater - dia. 30 cm, h. 40 cm - standard colours",3D,M-3D shapes,each,342.0,290.7,0.0,flat_uplift,20254.45,17879.61,0.8,floored,36120.44,1015.17,872.1,1296.18,3938.365809000001,1519.08,1169.69
4soft-m1-04b-01,M1-04B-01,"EPDM Seater - dia. 30 cm, h. 40 cm - red",3D,M-3D shapes,each,342.0,290.7,0.0,flat_uplift,20254.45,17879.61,0.8,floored,36120.44,1015.17,872.1,1296.18,3938.365809000001,1519.08,1169.69
4soft-m1-04b-50uv,M1-04B-50UV,"EPDM Seater - dia. 30 cm, h. 40 cm - UV colours",3D,M-3D shapes,each,367.0,311.95,0.0,flat_uplift,21735.04,19186.61,0.8,floored,38760.82,1089.38,935.85,1390.93,4226.258046500001,1630.13,1255.2
4soft-m1-04c-00,M1-04C-00,"EPDM Seater - dia. 30 cm, h. 50 cm - standard colours",3D,M-3D shapes,each,394.0,334.9,0.0,flat_uplift,23334.08,20598.16,0.8,floored,41612.44,1169.53,1004.7,1493.26,4537.181662999999,1750.06,1347.54
4soft-m1-04c-50uv,M1-04C-50UV,"EPDM Seater - dia. 30 cm, h. 50 cm - UV colours",3D,M-3D shapes,each,448.0,380.8,0.0,flat_uplift,26532.15,23421.25,0.8,floored,47315.67,1329.82,1142.4,1697.93,5159.028896,1989.91,1532.23
4soft-m2-01a-00,M2-01A-00,3D CUBE - 1 colour - standard colours,3D,M-3D shapes,each,515.0,437.75,0.0096,dims_scaled,40947.87,40947.87,1.4166,,73023.7,2052.35,1763.1,2620.46,216.43,1733.04,1334.44
4soft-m2-01a-01,M2-01A-01,3D CUBE - red,3D,M-3D shapes,each,515.0,437.75,0.0,flat_uplift,30500.13,26923.98,0.8,floored,54391.9,1528.7,1313.25,1951.86,5930.5800925,2287.51,1761.38
4soft-m2-01a-50uv,M2-01A-50UV,3D CUBE - 1 colour - UV colours,3D,M-3D shapes,each,595.0,505.75,0.0,flat_uplift,31322.68,31106.36,0.6,floored,55858.78,1569.92,1348.67,2004.5,6851.835252500001,2642.85,2035.0
4soft-m2-01a-51uv,M2-01A-51UV,3D CUBE - sky blue,3D,M-3D shapes,each,595.0,505.75,0.0,flat_uplift,31322.68,31106.36,0.6,floored,55858.78,1569.92,1348.67,2004.5,6851.835252500001,2642.85,2035.0
4soft-m2-01a-53uv,M2-01A-53UV,3D CUBE - may green,3D,M-3D shapes,each,595.0,505.75,0.0,flat_uplift,31322.68,31106.36,0.6,floored,55858.78,1569.92,1348.67,2004.5,6851.835252500001,2642.85,2035.0
